lon,lat,country,code,continent,k
-66.5,-25.5,Argentina,32,Americas,0
-66.5,-24.5,Argentina,32,Americas,0
-66.5,-22.5,Argentina,32,Americas,0
-66.5,-21.5,Bolivia,68,Americas,0
-66.5,-20.5,Bolivia,68,Americas,0
-66.5,-19.5,Bolivia,68,Americas,0
-66.5,-18.5,Bolivia,68,Americas,5
-66.5,-17.5,Bolivia,68,Americas,7
-66.5,-16.5,Bolivia,68,Americas,2
-66.5,-15.5,Bolivia,68,Americas,0
-66.5,-14.5,Bolivia,68,Americas,0
-66.5,-13.5,Bolivia,68,Americas,0
-66.5,-12.5,Bolivia,68,Americas,0
-66.5,-11.5,Bolivia,68,Americas,0
-66.5,-10.5,Bolivia,68,Americas,0
-66.5,-9.5,Brazil,76,Americas,0
-66.5,-8.5,Brazil,76,Americas,0
-66.5,-4.5,Brazil,76,Americas,0
-66.5,-2.5,Brazil,76,Americas,0
-66.5,5.5,Venezuela,862,Americas,0
-66.5,7.5,Venezuela,862,Americas,1
-66.5,8.5,Venezuela,862,Americas,2
-66.5,9.5,Venezuela,862,Americas,6
-66.5,10.5,Venezuela,862,Americas,1
-66.5,45.5,Canada,124,Americas,0
-66.5,46.5,Canada,124,Americas,0
-66.5,47.5,Canada,124,Americas,0
-66.5,48.5,Canada,124,Americas,0
-65.5,-43.5,Argentina,32,Americas,6
-65.5,-40.5,Argentina,32,Americas,0
-65.5,-39.5,Argentina,32,Americas,8
-65.5,-38.5,Argentina,32,Americas,0
-65.5,-37.5,Argentina,32,Americas,0
-65.5,-36.5,Argentina,32,Americas,0
-65.5,-35.5,Argentina,32,Americas,1
-65.5,-34.5,Argentina,32,Americas,3
-65.5,-33.5,Argentina,32,Americas,4
-65.5,-32.5,Argentina,32,Americas,4
-65.5,-31.5,Argentina,32,Americas,8
-65.5,-30.5,Argentina,32,Americas,1
-65.5,-29.5,Argentina,32,Americas,0
-65.5,-28.5,Argentina,32,Americas,8
-65.5,-27.5,Argentina,32,Americas,9
-65.5,-26.5,Argentina,32,Americas,10
-65.5,-25.5,Argentina,32,Americas,8
-65.5,-24.5,Argentina,32,Americas,10
-65.5,-23.5,Argentina,32,Americas,0
-65.5,-22.5,Argentina,32,Americas,0
-65.5,-21.5,Bolivia,68,Americas,0
-65.5,-20.5,Bolivia,68,Americas,0
-65.5,-19.5,Bolivia,68,Americas,3
-65.5,-18.5,Bolivia,68,Americas,0
-65.5,-17.5,Bolivia,68,Americas,8
-65.5,-16.5,Bolivia,68,Americas,0
-65.5,-15.5,Bolivia,68,Americas,0
-65.5,-14.5,Bolivia,68,Americas,0
-65.5,-13.5,Bolivia,68,Americas,0
-65.5,-12.5,Bolivia,68,Americas,0
-65.5,-11.5,Bolivia,68,Americas,0
-65.5,-10.5,Bolivia,68,Americas,0
-65.5,-9.5,Brazil,76,Americas,0
-65.5,0.5,Brazil,76,Americas,0
-65.5,5.5,Venezuela,862,Americas,0
-65.5,6.5,Venezuela,862,Americas,0
-65.5,7.5,Venezuela,862,Americas,1
-65.5,8.5,Venezuela,862,Americas,1
-65.5,9.5,Venezuela,862,Americas,5
-65.5,44.5,Canada,124,Americas,0
-65.5,45.5,Canada,124,Americas,0
-65.5,46.5,Canada,124,Americas,0
-65.5,47.5,Canada,124,Americas,0
-65.5,48.5,Canada,124,Americas,0
-64.5,-40.5,Argentina,32,Americas,2
-64.5,-39.5,Argentina,32,Americas,0
-64.5,-38.5,Argentina,32,Americas,0
-64.5,-37.5,Argentina,32,Americas,1
-64.5,-36.5,Argentina,32,Americas,1
-64.5,-35.5,Argentina,32,Americas,2
-64.5,-34.5,Argentina,32,Americas,2
-64.5,-33.5,Argentina,32,Americas,3
-64.5,-32.5,Argentina,32,Americas,4
-64.5,-31.5,Argentina,32,Americas,10
-64.5,-30.5,Argentina,32,Americas,9
-64.5,-29.5,Argentina,32,Americas,0
-64.5,-28.5,Argentina,32,Americas,3
-64.5,-27.5,Argentina,32,Americas,9
-64.5,-26.5,Argentina,32,Americas,7
-64.5,-25.5,Argentina,32,Americas,10
-64.5,-24.5,Argentina,32,Americas,10
-64.5,-23.5,Argentina,32,Americas,10
-64.5,-22.5,Argentina,32,Americas,1
-64.5,-21.5,Bolivia,68,Americas,3
-64.5,-20.5,Bolivia,68,Americas,1
-64.5,-19.5,Bolivia,68,Americas,0
-64.5,-18.5,Bolivia,68,Americas,2
-64.5,-17.5,Bolivia,68,Americas,3
-64.5,-16.5,Bolivia,68,Americas,0
-64.5,-15.5,Bolivia,68,Americas,0
-64.5,-14.5,Bolivia,68,Americas,0
-64.5,-13.5,Bolivia,68,Americas,0
-64.5,-12.5,Bolivia,68,Americas,0
-64.5,-11.5,Brazil,76,Americas,0
-64.5,-10.5,Brazil,76,Americas,0
-64.5,-9.5,Brazil,76,Americas,0
-64.5,-8.5,Brazil,76,Americas,0
-64.5,-7.5,Brazil,76,Americas,0
-64.5,7.5,Venezuela,862,Americas,1
-64.5,8.5,Venezuela,862,Americas,2
-64.5,9.5,Venezuela,862,Americas,1
-64.5,44.5,Canada,124,Americas,0
-64.5,45.5,Canada,124,Americas,0
-64.5,48.5,Canada,124,Americas,0
-63.5,-40.5,Argentina,32,Americas,4
-63.5,-39.5,Argentina,32,Americas,0
-63.5,-38.5,Argentina,32,Americas,1
-63.5,-37.5,Argentina,32,Americas,1
-63.5,-36.5,Argentina,32,Americas,1
-63.5,-35.5,Argentina,32,Americas,1
-63.5,-34.5,Argentina,32,Americas,1
-63.5,-33.5,Argentina,32,Americas,3
-63.5,-32.5,Argentina,32,Americas,6
-63.5,-31.5,Argentina,32,Americas,6
-63.5,-30.5,Argentina,32,Americas,1
-63.5,-29.5,Argentina,32,Americas,1
-63.5,-28.5,Argentina,32,Americas,3
-63.5,-27.5,Argentina,32,Americas,7
-63.5,-26.5,Argentina,32,Americas,0
-63.5,-25.5,Argentina,32,Americas,3
-63.5,-24.5,Argentina,32,Americas,3
-63.5,-23.5,Argentina,32,Americas,2
-63.5,-22.5,Argentina,32,Americas,1
-63.5,-21.5,Bolivia,68,Americas,5
-63.5,-20.5,Bolivia,68,Americas,2
-63.5,-19.5,Bolivia,68,Americas,1
-63.5,-18.5,Bolivia,68,Americas,4
-63.5,-17.5,Bolivia,68,Americas,1
-63.5,-16.5,Bolivia,68,Americas,2
-63.5,-15.5,Bolivia,68,Americas,0
-63.5,-13.5,Bolivia,68,Americas,0
-63.5,-12.5,Brazil,76,Americas,0
-63.5,-11.5,Brazil,76,Americas,0
-63.5,-10.5,Brazil,76,Americas,0
-63.5,-9.5,Brazil,76,Americas,1
-63.5,-8.5,Brazil,76,Americas,0
-63.5,-7.5,Brazil,76,Americas,0
-63.5,-5.5,Brazil,76,Americas,0
-63.5,-4.5,Brazil,76,Americas,0
-63.5,0.5,Brazil,76,Americas,0
-63.5,6.5,Venezuela,862,Americas,0
-63.5,7.5,Venezuela,862,Americas,1
-63.5,8.5,Venezuela,862,Americas,1
-63.5,9.5,Venezuela,862,Americas,3
-63.5,10.5,Venezuela,862,Americas,1
-63.5,45.5,Canada,124,Americas,0
-63.5,46.5,Canada,124,Americas,0
-62.5,-40.5,Argentina,32,Americas,2
-62.5,-39.5,Argentina,32,Americas,10
-62.5,-38.5,Argentina,32,Americas,1
-62.5,-37.5,Argentina,32,Americas,2
-62.5,-36.5,Argentina,32,Americas,1
-62.5,-35.5,Argentina,32,Americas,1
-62.5,-34.5,Argentina,32,Americas,1
-62.5,-33.5,Argentina,32,Americas,2
-62.5,-32.5,Argentina,32,Americas,1
-62.5,-31.5,Argentina,32,Americas,1
-62.5,-30.5,Argentina,32,Americas,1
-62.5,-29.5,Argentina,32,Americas,2
-62.5,-28.5,Argentina,32,Americas,6
-62.5,-27.5,Argentina,32,Americas,1
-62.5,-26.5,Argentina,32,Americas,1
-62.5,-25.5,Argentina,32,Americas,0
-62.5,-24.5,Argentina,32,Americas,0
-62.5,-23.5,Argentina,32,Americas,0
-62.5,-22.5,Argentina,32,Americas,1
-62.5,-21.5,Bolivia,68,Americas,1
-62.5,-20.5,Bolivia,68,Americas,0
-62.5,-19.5,Bolivia,68,Americas,1
-62.5,-18.5,Bolivia,68,Americas,1
-62.5,-17.5,Bolivia,68,Americas,2
-62.5,-16.5,Bolivia,68,Americas,0
-62.5,-13.5,Bolivia,68,Americas,0
-62.5,-12.5,Brazil,76,Americas,0
-62.5,-11.5,Brazil,76,Americas,0
-62.5,-10.5,Brazil,76,Americas,0
-62.5,-9.5,Brazil,76,Americas,0
-62.5,-8.5,Brazil,76,Americas,0
-62.5,-7.5,Brazil,76,Americas,0
-62.5,1.5,Brazil,76,Americas,0
-62.5,6.5,Venezuela,862,Americas,0
-62.5,7.5,Venezuela,862,Americas,0
-62.5,8.5,Venezuela,862,Americas,1
-62.5,9.5,Venezuela,862,Americas,0
-62.5,45.5,Canada,124,Americas,0
-61.5,-38.5,Argentina,32,Americas,0
-61.5,-37.5,Argentina,32,Americas,1
-61.5,-36.5,Argentina,32,Americas,1
-61.5,-35.5,Argentina,32,Americas,1
-61.5,-34.5,Argentina,32,Americas,2
-61.5,-33.5,Argentina,32,Americas,7
-61.5,-32.5,Argentina,32,Americas,1
-61.5,-31.5,Argentina,32,Americas,1
-61.5,-30.5,Argentina,32,Americas,1
-61.5,-29.5,Argentina,32,Americas,2
-61.5,-28.5,Argentina,32,Americas,2
-61.5,-27.5,Argentina,32,Americas,2
-61.5,-26.5,Argentina,32,Americas,1
-61.5,-25.5,Argentina,32,Americas,0
-61.5,-24.5,Argentina,32,Americas,0
-61.5,-23.5,Argentina,32,Americas,1
-61.5,-22.5,Paraguay,600,Americas,1
-61.5,-21.5,Paraguay,600,Americas,1
-61.5,-20.5,Paraguay,600,Americas,0
-61.5,-19.5,Bolivia,68,Americas,0
-61.5,-18.5,Bolivia,68,Americas,0
-61.5,-17.5,Bolivia,68,Americas,0
-61.5,-13.5,Brazil,76,Americas,0
-61.5,-12.5,Brazil,76,Americas,0
-61.5,-11.5,Brazil,76,Americas,0
-61.5,-10.5,Brazil,76,Americas,0
-61.5,-9.5,Brazil,76,Americas,0
-61.5,-8.5,Brazil,76,Americas,0
-61.5,-7.5,Brazil,76,Americas,0
-61.5,-5.5,Brazil,76,Americas,0
-61.5,-3.5,Brazil,76,Americas,0
-61.5,1.5,Brazil,76,Americas,0
-61.5,2.5,Brazil,76,Americas,1
-61.5,3.5,Brazil,76,Americas,0
-61.5,4.5,Venezuela,862,Americas,0
-61.5,5.5,Venezuela,862,Americas,0
-61.5,6.5,Venezuela,862,Americas,0
-61.5,7.5,Venezuela,862,Americas,0
-61.5,8.5,Venezuela,862,Americas,0
-61.5,9.5,Venezuela,862,Americas,0
-61.5,45.5,Canada,124,Americas,0
-60.5,-38.5,Argentina,32,Americas,1
-60.5,-37.5,Argentina,32,Americas,3
-60.5,-36.5,Argentina,32,Americas,1
-60.5,-35.5,Argentina,32,Americas,1
-60.5,-34.5,Argentina,32,Americas,8
-60.5,-33.5,Argentina,32,Americas,4
-60.5,-32.5,Argentina,32,Americas,2
-60.5,-31.5,Argentina,32,Americas,3
-60.5,-30.5,Argentina,32,Americas,1
-60.5,-29.5,Argentina,32,Americas,1
-60.5,-28.5,Argentina,32,Americas,1
-60.5,-27.5,Argentina,32,Americas,1
-60.5,-26.5,Argentina,32,Americas,1
-60.5,-25.5,Argentina,32,Americas,1
-60.5,-24.5,Argentina,32,Americas,0
-60.5,-23.5,Paraguay,600,Americas,1
-60.5,-22.5,Paraguay,600,Americas,1
-60.5,-21.5,Paraguay,600,Americas,1
-60.5,-20.5,Paraguay,600,Americas,0
-60.5,-19.5,Paraguay,600,Americas,0
-60.5,-18.5,Bolivia,68,Americas,0
-60.5,-17.5,Bolivia,68,Americas,0
-60.5,-16.5,Bolivia,68,Americas,0
-60.5,-15.5,Bolivia,68,Americas,0
-60.5,-14.5,Bolivia,68,Americas,0
-60.5,-13.5,Brazil,76,Americas,0
-60.5,-12.5,Brazil,76,Americas,0
-60.5,-11.5,Brazil,76,Americas,0
-60.5,-10.5,Brazil,76,Americas,0
-60.5,-9.5,Brazil,76,Americas,0
-60.5,-8.5,Brazil,76,Americas,0
-60.5,-7.5,Brazil,76,Americas,0
-60.5,-3.5,Brazil,76,Americas,0
-60.5,-2.5,Brazil,76,Americas,0
-60.5,-1.5,Brazil,76,Americas,0
-60.5,0.5,Brazil,76,Americas,0
-60.5,1.5,Brazil,76,Americas,1
-60.5,2.5,Brazil,76,Americas,2
-60.5,3.5,Brazil,76,Americas,1
-60.5,4.5,Brazil,76,Americas,1
-60.5,5.5,Guyana,328,Americas,0
-60.5,6.5,Guyana,328,Americas,0
-60.5,7.5,Guyana,328,Americas,0
-60.5,46.5,Canada,124,Americas,0
-59.5,-38.5,Argentina,32,Americas,2
-59.5,-37.5,Argentina,32,Americas,3
-59.5,-36.5,Argentina,32,Americas,1
-59.5,-35.5,Argentina,32,Americas,1
-59.5,-34.5,Argentina,32,Americas,3
-59.5,-33.5,Argentina,32,Americas,4
-59.5,-32.5,Argentina,32,Americas,3
-59.5,-31.5,Argentina,32,Americas,7
-59.5,-30.5,Argentina,32,Americas,5
-59.5,-29.5,Argentina,32,Americas,1
-59.5,-28.5,Argentina,32,Americas,1
-59.5,-27.5,Argentina,32,Americas,0
-59.5,-26.5,Argentina,32,Americas,2
-59.5,-25.5,Argentina,32,Americas,1
-59.5,-24.5,Argentina,32,Americas,1
-59.5,-23.5,Paraguay,600,Americas,1
-59.5,-22.5,Paraguay,600,Americas,1
-59.5,-21.5,Paraguay,600,Americas,1
-59.5,-20.5,Paraguay,600,Americas,1
-59.5,-19.5,Paraguay,600,Americas,0
-59.5,-18.5,Bolivia,68,Americas,0
-59.5,-16.5,Bolivia,68,Americas,0
-59.5,-15.5,Brazil,76,Americas,0
-59.5,-14.5,Brazil,76,Americas,1
-59.5,-13.5,Brazil,76,Americas,1
-59.5,-12.5,Brazil,76,Americas,0
-59.5,-11.5,Brazil,76,Americas,0
-59.5,-10.5,Brazil,76,Americas,0
-59.5,-9.5,Brazil,76,Americas,0
-59.5,-7.5,Brazil,76,Americas,0
-59.5,-6.5,Brazil,76,Americas,0
-59.5,-4.5,Brazil,76,Americas,0
-59.5,-3.5,Brazil,76,Americas,0
-59.5,-2.5,Brazil,76,Americas,0
-59.5,-1.5,Brazil,76,Americas,0
-59.5,0.5,Brazil,76,Americas,0
-59.5,1.5,Brazil,76,Americas,0
-59.5,2.5,Guyana,328,Americas,1
-59.5,3.5,Guyana,328,Americas,1
-59.5,4.5,Guyana,328,Americas,0
-59.5,7.5,Guyana,328,Americas,0
-58.5,-38.5,Argentina,32,Americas,3
-58.5,-37.5,Argentina,32,Americas,4
-58.5,-36.5,Argentina,32,Americas,0
-58.5,-35.5,Argentina,32,Americas,0
-58.5,-34.5,Argentina,32,Americas,4
-58.5,-32.5,Argentina,32,Americas,8
-58.5,-31.5,Argentina,32,Americas,8
-58.5,-30.5,Argentina,32,Americas,2
-58.5,-29.5,Argentina,32,Americas,6
-58.5,-28.5,Argentina,32,Americas,0
-58.5,-27.5,Argentina,32,Americas,0
-58.5,-26.5,Argentina,32,Americas,1
-58.5,-25.5,Argentina,32,Americas,0
-58.5,-24.5,Paraguay,600,Americas,1
-58.5,-23.5,Paraguay,600,Americas,1
-58.5,-22.5,Paraguay,600,Americas,0
-58.5,-21.5,Paraguay,600,Americas,1
-58.5,-20.5,Paraguay,600,Americas,0
-58.5,-19.5,Bolivia,68,Americas,0
-58.5,-18.5,Bolivia,68,Americas,0
-58.5,-16.5,Bolivia,68,Americas,0
-58.5,-15.5,Brazil,76,Americas,0
-58.5,-14.5,Brazil,76,Americas,0
-58.5,-13.5,Brazil,76,Americas,1
-58.5,-12.5,Brazil,76,Americas,0
-58.5,-11.5,Brazil,76,Americas,0
-58.5,-10.5,Brazil,76,Americas,0
-58.5,-9.5,Brazil,76,Americas,0
-58.5,-6.5,Brazil,76,Americas,0
-58.5,-3.5,Brazil,76,Americas,0
-58.5,-2.5,Brazil,76,Americas,0
-58.5,-1.5,Brazil,76,Americas,0
-58.5,4.5,Guyana,328,Americas,0
-58.5,5.5,Guyana,328,Americas,0
-58.5,6.5,Guyana,328,Americas,10
-57.5,-37.5,Argentina,32,Americas,3
-57.5,-36.5,Argentina,32,Americas,0
-57.5,-35.5,Argentina,32,Americas,0
-57.5,-33.5,Uruguay,858,Americas,1
-57.5,-32.5,Uruguay,858,Americas,1
-57.5,-31.5,Uruguay,858,Americas,1
-57.5,-30.5,Uruguay,858,Americas,8
-57.5,-29.5,Argentina,32,Americas,9
-57.5,-28.5,Argentina,32,Americas,0
-57.5,-27.5,Argentina,32,Americas,0
-57.5,-26.5,Paraguay,600,Americas,2
-57.5,-25.5,Paraguay,600,Americas,2
-57.5,-24.5,Paraguay,600,Americas,0
-57.5,-23.5,Paraguay,600,Americas,1
-57.5,-22.5,Paraguay,600,Americas,1
-57.5,-21.5,Brazil,76,Americas,1
-57.5,-20.5,Brazil,76,Americas,0
-57.5,-19.5,Brazil,76,Americas,0
-57.5,-18.5,Brazil,76,Americas,0
-57.5,-17.5,Brazil,76,Americas,0
-57.5,-16.5,Brazil,76,Americas,0
-57.5,-15.5,Brazil,76,Americas,1
-57.5,-14.5,Brazil,76,Americas,0
-57.5,-13.5,Brazil,76,Americas,0
-57.5,-12.5,Brazil,76,Americas,0
-57.5,-11.5,Brazil,76,Americas,0
-57.5,-10.5,Brazil,76,Americas,0
-57.5,-9.5,Brazil,76,Americas,0
-57.5,-8.5,Brazil,76,Americas,0
-57.5,-7.5,Brazil,76,Americas,0
-57.5,-6.5,Brazil,76,Americas,0
-57.5,-5.5,Brazil,76,Americas,0
-57.5,-3.5,Brazil,76,Americas,0
-57.5,-2.5,Brazil,76,Americas,0
-57.5,-1.5,Brazil,76,Americas,0
-57.5,5.5,Guyana,328,Americas,8
-57.5,48.5,Canada,124,Americas,0
-57.5,49.5,Canada,124,Americas,0
-56.5,-34.5,Uruguay,858,Americas,3
-56.5,-33.5,Uruguay,858,Americas,0
-56.5,-32.5,Uruguay,858,Americas,1
-56.5,-31.5,Uruguay,858,Americas,8
-56.5,-30.5,Uruguay,858,Americas,9
-56.5,-29.5,Brazil,76,Americas,10
-56.5,-28.5,Argentina,32,Americas,8
-56.5,-27.5,Argentina,32,Americas,2
-56.5,-26.5,Paraguay,600,Americas,5
-56.5,-25.5,Paraguay,600,Americas,2
-56.5,-24.5,Paraguay,600,Americas,0
-56.5,-23.5,Paraguay,600,Americas,0
-56.5,-22.5,Paraguay,600,Americas,0
-56.5,-21.5,Brazil,76,Americas,1
-56.5,-20.5,Brazil,76,Americas,2
-56.5,-19.5,Brazil,76,Americas,0
-56.5,-18.5,Brazil,76,Americas,0
-56.5,-17.5,Brazil,76,Americas,0
-56.5,-16.5,Brazil,76,Americas,0
-56.5,-15.5,Brazil,76,Americas,0
-56.5,-14.5,Brazil,76,Americas,0
-56.5,-13.5,Brazil,76,Americas,2
-56.5,-12.5,Brazil,76,Americas,0
-56.5,-11.5,Brazil,76,Americas,0
-56.5,-10.5,Brazil,76,Americas,0
-56.5,-9.5,Brazil,76,Americas,0
-56.5,-7.5,Brazil,76,Americas,0
-56.5,-6.5,Brazil,76,Americas,0
-56.5,-5.5,Brazil,76,Americas,0
-56.5,-4.5,Brazil,76,Americas,1
-56.5,-3.5,Brazil,76,Americas,0
-56.5,-2.5,Brazil,76,Americas,0
-56.5,-1.5,Brazil,76,Americas,0
-56.5,1.5,Brazil,76,Americas,0
-56.5,2.5,Suriname,740,Americas,0
-56.5,5.5,Suriname,740,Americas,9
-56.5,48.5,Canada,124,Americas,0
-56.5,49.5,Canada,124,Americas,0
-55.5,-34.5,Uruguay,858,Americas,4
-55.5,-33.5,Uruguay,858,Americas,0
-55.5,-32.5,Uruguay,858,Americas,2
-55.5,-31.5,Uruguay,858,Americas,10
-55.5,-30.5,Brazil,76,Americas,7
-55.5,-29.5,Brazil,76,Americas,9
-55.5,-28.5,Brazil,76,Americas,9
-55.5,-27.5,Argentina,32,Americas,2
-55.5,-26.5,Paraguay,600,Americas,2
-55.5,-25.5,Paraguay,600,Americas,2
-55.5,-24.5,Paraguay,600,Americas,0
-55.5,-23.5,Brazil,76,Americas,0
-55.5,-22.5,Brazil,76,Americas,7
-55.5,-21.5,Brazil,76,Americas,7
-55.5,-20.5,Brazil,76,Americas,1
-55.5,-19.5,Brazil,76,Americas,0
-55.5,-18.5,Brazil,76,Americas,0
-55.5,-17.5,Brazil,76,Americas,0
-55.5,-16.5,Brazil,76,Americas,0
-55.5,-15.5,Brazil,76,Americas,1
-55.5,-14.5,Brazil,76,Americas,0
-55.5,-13.5,Brazil,76,Americas,3
-55.5,-12.5,Brazil,76,Americas,1
-55.5,-11.5,Brazil,76,Americas,0
-55.5,-10.5,Brazil,76,Americas,0
-55.5,-9.5,Brazil,76,Americas,0
-55.5,-8.5,Brazil,76,Americas,0
-55.5,-7.5,Brazil,76,Americas,0
-55.5,-6.5,Brazil,76,Americas,0
-55.5,-5.5,Brazil,76,Americas,0
-55.5,-4.5,Brazil,76,Americas,1
-55.5,-3.5,Brazil,76,Americas,0
-55.5,-2.5,Brazil,76,Americas,1
-55.5,-1.5,Brazil,76,Americas,0
-55.5,1.5,Brazil,76,Americas,0
-55.5,2.5,Suriname,740,Americas,0
-55.5,5.5,Suriname,740,Americas,2
-55.5,48.5,Canada,124,Americas,0
-54.5,-34.5,Uruguay,858,Americas,10
-54.5,-33.5,Uruguay,858,Americas,9
-54.5,-32.5,Uruguay,858,Americas,10
-54.5,-31.5,Brazil,76,Americas,10
-54.5,-30.5,Brazil,76,Americas,10
-54.5,-29.5,Brazil,76,Americas,9
-54.5,-28.5,Brazil,76,Americas,5
-54.5,-27.5,Brazil,76,Americas,0
-54.5,-26.5,Argentina,32,Americas,0
-54.5,-25.5,Brazil,76,Americas,0
-54.5,-24.5,Paraguay,600,Americas,0
-54.5,-23.5,Brazil,76,Americas,0
-54.5,-22.5,Brazil,76,Americas,4
-54.5,-21.5,Brazil,76,Americas,5
-54.5,-20.5,Brazil,76,Americas,1
-54.5,-19.5,Brazil,76,Americas,1
-54.5,-18.5,Brazil,76,Americas,0
-54.5,-17.5,Brazil,76,Americas,3
-54.5,-16.5,Brazil,76,Americas,0
-54.5,-15.5,Brazil,76,Americas,3
-54.5,-14.5,Brazil,76,Americas,0
-54.5,-13.5,Brazil,76,Americas,0
-54.5,-12.5,Brazil,76,Americas,0
-54.5,-11.5,Brazil,76,Americas,0
-54.5,-10.5,Brazil,76,Americas,0
-54.5,-9.5,Brazil,76,Americas,0
-54.5,-8.5,Brazil,76,Americas,0
-54.5,-7.5,Brazil,76,Americas,0
-54.5,-6.5,Brazil,76,Americas,0
-54.5,-4.5,Brazil,76,Americas,0
-54.5,-3.5,Brazil,76,Americas,0
-54.5,-2.5,Brazil,76,Americas,1
-54.5,-1.5,Brazil,76,Americas,1
-54.5,5.5,Suriname,740,Americas,0
-54.5,48.5,Canada,124,Americas,0
-54.5,49.5,Canada,124,Americas,0
-53.5,-33.5,Brazil,76,Americas,10
-53.5,-32.5,Uruguay,858,Americas,10
-53.5,-31.5,Brazil,76,Americas,2
-53.5,-30.5,Brazil,76,Americas,10
-53.5,-29.5,Brazil,76,Americas,10
-53.5,-28.5,Brazil,76,Americas,6
-53.5,-27.5,Brazil,76,Americas,2
-53.5,-26.5,Brazil,76,Americas,0
-53.5,-25.5,Brazil,76,Americas,0
-53.5,-24.5,Brazil,76,Americas,0
-53.5,-23.5,Brazil,76,Americas,5
-53.5,-22.5,Brazil,76,Americas,5
-53.5,-21.5,Brazil,76,Americas,6
-53.5,-20.5,Brazil,76,Americas,1
-53.5,-19.5,Brazil,76,Americas,1
-53.5,-18.5,Brazil,76,Americas,1
-53.5,-17.5,Brazil,76,Americas,1
-53.5,-16.5,Brazil,76,Americas,3
-53.5,-15.5,Brazil,76,Americas,1
-53.5,-14.5,Brazil,76,Americas,0
-53.5,-13.5,Brazil,76,Americas,0
-53.5,-12.5,Brazil,76,Americas,0
-53.5,-11.5,Brazil,76,Americas,0
-53.5,-10.5,Brazil,76,Americas,0
-53.5,-9.5,Brazil,76,Americas,0
-53.5,-7.5,Brazil,76,Americas,0
-53.5,-6.5,Brazil,76,Americas,0
-53.5,-5.5,Brazil,76,Americas,0
-53.5,-4.5,Brazil,76,Americas,0
-53.5,-3.5,Brazil,76,Americas,0
-53.5,-2.5,Brazil,76,Americas,0
-53.5,-1.5,Brazil,76,Americas,1
-53.5,-0.5,Brazil,76,Americas,0
-53.5,5.5,France,250,Europe,0
-53.5,47.5,Canada,124,Americas,0
-53.5,48.5,Canada,124,Americas,0
-52.5,-32.5,Brazil,76,Americas,9
-52.5,-31.5,Brazil,76,Americas,10
-52.5,-30.5,Brazil,76,Americas,10
-52.5,-29.5,Brazil,76,Americas,9
-52.5,-28.5,Brazil,76,Americas,1
-52.5,-27.5,Brazil,76,Americas,1
-52.5,-26.5,Brazil,76,Americas,0
-52.5,-25.5,Brazil,76,Americas,0
-52.5,-24.5,Brazil,76,Americas,0
-52.5,-23.5,Brazil,76,Americas,1
-52.5,-22.5,Brazil,76,Americas,4
-52.5,-21.5,Brazil,76,Americas,3
-52.5,-20.5,Brazil,76,Americas,3
-52.5,-19.5,Brazil,76,Americas,2
-52.5,-18.5,Brazil,76,Americas,1
-52.5,-17.5,Brazil,76,Americas,1
-52.5,-16.5,Brazil,76,Americas,0
-52.5,-15.5,Brazil,76,Americas,0
-52.5,-14.5,Brazil,76,Americas,0
-52.5,-13.5,Brazil,76,Americas,0
-52.5,-12.5,Brazil,76,Americas,0
-52.5,-11.5,Brazil,76,Americas,0
-52.5,-10.5,Brazil,76,Americas,0
-52.5,-9.5,Brazil,76,Americas,0
-52.5,-7.5,Brazil,76,Americas,0
-52.5,-6.5,Brazil,76,Americas,0
-52.5,-5.5,Brazil,76,Americas,0
-52.5,-3.5,Brazil,76,Americas,1
-52.5,-2.5,Brazil,76,Americas,0
-52.5,-0.5,Brazil,76,Americas,0
-52.5,0.5,Brazil,76,Americas,0
-52.5,4.5,France,250,Europe,0
-51.5,-30.5,Brazil,76,Americas,10
-51.5,-29.5,Brazil,76,Americas,10
-51.5,-28.5,Brazil,76,Americas,2
-51.5,-27.5,Brazil,76,Americas,0
-51.5,-26.5,Brazil,76,Americas,0
-51.5,-25.5,Brazil,76,Americas,0
-51.5,-24.5,Brazil,76,Americas,0
-51.5,-23.5,Brazil,76,Americas,5
-51.5,-22.5,Brazil,76,Americas,5
-51.5,-21.5,Brazil,76,Americas,6
-51.5,-20.5,Brazil,76,Americas,7
-51.5,-19.5,Brazil,76,Americas,2
-51.5,-18.5,Brazil,76,Americas,0
-51.5,-17.5,Brazil,76,Americas,1
-51.5,-16.5,Brazil,76,Americas,0
-51.5,-15.5,Brazil,76,Americas,1
-51.5,-14.5,Brazil,76,Americas,0
-51.5,-13.5,Brazil,76,Americas,0
-51.5,-12.5,Brazil,76,Americas,0
-51.5,-11.5,Brazil,76,Americas,0
-51.5,-10.5,Brazil,76,Americas,1
-51.5,-9.5,Brazil,76,Americas,0
-51.5,-8.5,Brazil,76,Americas,0
-51.5,-7.5,Brazil,76,Americas,0
-51.5,-6.5,Brazil,76,Americas,0
-51.5,-5.5,Brazil,76,Americas,0
-51.5,-4.5,Brazil,76,Americas,0
-51.5,-3.5,Brazil,76,Americas,0
-51.5,-2.5,Brazil,76,Americas,0
-51.5,-1.5,Brazil,76,Americas,0
-51.5,-0.5,Brazil,76,Americas,0
-51.5,0.5,Brazil,76,Americas,0
-51.5,1.5,Brazil,76,Americas,0
-51.5,2.5,Brazil,76,Americas,0
-51.5,3.5,Brazil,76,Americas,0
