lon,lat,country,code,continent,k
33.4,-10.6,Zambia,894,Africa,0
33.4,-10.2,Zambia,894,Africa,0
33.4,-9.80000000000001,Malawi,454,Africa,0
33.4,-9.40000000000001,Tanzania,834,Africa,0
33.4,-9.00000000000001,Tanzania,834,Africa,6
33.4,-8.60000000000001,Tanzania,834,Africa,0
33.4,-7.40000000000001,Tanzania,834,Africa,0
33.4,-7.00000000000001,Tanzania,834,Africa,0
33.4,-4.60000000000001,Tanzania,834,Africa,0
33.4,-4.20000000000001,Tanzania,834,Africa,1
33.4,-3.80000000000001,Tanzania,834,Africa,1
33.4,-3.40000000000001,Tanzania,834,Africa,1
33.4,-3.00000000000001,Tanzania,834,Africa,1
33.4,-2.60000000000001,Tanzania,834,Africa,0
33.4,-2.20000000000001,Tanzania,834,Africa,0
33.4,-1.80000000000001,Tanzania,834,Africa,0
33.4,0.199999999999995,Uganda,800,Africa,0
33.4,0.599999999999995,Uganda,800,Africa,3
33.4,0.999999999999995,Uganda,800,Africa,1
33.4,1.4,Uganda,800,Africa,0
33.4,1.8,Uganda,800,Africa,0
33.4,2.6,Uganda,800,Africa,0
33.4,12.6,Sudan,729,Africa,1
33.4,13,Sudan,729,Africa,1
33.4,13.4,Sudan,729,Africa,8
33.4,13.8,Sudan,729,Africa,9
33.4,14.2,Sudan,729,Africa,10
33.4,14.6,Sudan,729,Africa,10
33.4,15,Sudan,729,Africa,9
33.4,16.6,Sudan,729,Africa,9
33.4,17,Sudan,729,Africa,1
33.4,18.6,Sudan,729,Africa,0
33.4,19,Sudan,729,Africa,0
33.4,19.4,Sudan,729,Africa,5
33.4,24.6,Egypt,818,Africa,0
33.4,27.4,Egypt,818,Africa,0
33.4,29.8,Egypt,818,Africa,0
33.4,30.2,Egypt,818,Africa,1
33.4,31,Egypt,818,Africa,0
33.4,35,Cyprus,196,Asia,10
33.4,36.2,Turkey,792,Asia,7
33.4,36.6,Turkey,792,Asia,10
33.4,37,Turkey,792,Asia,3
33.4,37.4,Turkey,792,Asia,9
33.4,37.8,Turkey,792,Asia,10
33.4,38.2,Turkey,792,Asia,6
33.4,38.6,Turkey,792,Asia,1
33.4,39,Turkey,792,Asia,7
33.4,39.4,Turkey,792,Asia,9
33.4,39.8,Turkey,792,Asia,8
33.4,40.2,Turkey,792,Asia,8
33.4,40.6,Turkey,792,Asia,2
33.4,41,Turkey,792,Asia,0
33.4,41.4,Turkey,792,Asia,0
33.4,41.8,Turkey,792,Asia,0
33.4,45.4,Russia,643,Europe,8
33.4,45.8,Russia,643,Europe,9
33.4,46.2,Ukraine,804,Europe,10
33.4,46.6,Ukraine,804,Europe,10
33.4,47,Ukraine,804,Europe,3
33.4,47.4,Ukraine,804,Europe,1
33.4,47.8,Ukraine,804,Europe,9
33.4,48.2,Ukraine,804,Europe,7
33.4,48.6,Ukraine,804,Europe,4
33.4,49,Ukraine,804,Europe,1
33.4,49.4,Ukraine,804,Europe,1
33.4,49.8,Ukraine,804,Europe,0
33.4,50.2,Ukraine,804,Europe,4
33.4,50.6,Ukraine,804,Europe,0
33.4,51,Ukraine,804,Europe,3
33.4,51.4,Ukraine,804,Europe,1
33.4,51.8,Ukraine,804,Europe,3
33.4,52.2,Ukraine,804,Europe,1
33.4,52.6,Russia,643,Europe,1
33.4,53,Russia,643,Europe,1
33.4,53.4,Russia,643,Europe,0
33.4,53.8,Russia,643,Europe,0
33.4,54.2,Russia,643,Europe,0
33.4,54.6,Russia,643,Europe,0
33.4,55,Russia,643,Europe,0
33.4,55.4,Russia,643,Europe,0
33.4,55.8,Russia,643,Europe,0
33.4,56.2,Russia,643,Europe,0
33.4,56.6,Russia,643,Europe,0
33.4,57,Russia,643,Europe,0
33.4,57.4,Russia,643,Europe,0
33.4,58.2,Russia,643,Europe,0
33.4,58.6,Russia,643,Europe,0
33.4,59,Russia,643,Europe,0
33.4,59.4,Russia,643,Europe,0
33.4,59.8,Russia,643,Europe,0
33.4,60.2,Russia,643,Europe,0
33.8,-25,Mozambique,508,Africa,8
33.8,-24.6,Mozambique,508,Africa,0
33.8,-24.2,Mozambique,508,Africa,0
33.8,-22.6,Mozambique,508,Africa,0
33.8,-22.2,Mozambique,508,Africa,0
33.8,-21.8,Mozambique,508,Africa,0
33.8,-21.4,Mozambique,508,Africa,0
33.8,-21,Mozambique,508,Africa,0
33.8,-20.6,Mozambique,508,Africa,1
33.8,-20.2,Mozambique,508,Africa,0
33.8,-19.8,Mozambique,508,Africa,0
33.8,-19.4,Mozambique,508,Africa,0
33.8,-19,Mozambique,508,Africa,0
33.8,-18.6,Mozambique,508,Africa,0
33.8,-18.2,Mozambique,508,Africa,0
33.8,-17.4,Mozambique,508,Africa,0
33.8,-17,Mozambique,508,Africa,0
33.8,-16.6,Mozambique,508,Africa,0
33.8,-16.2,Mozambique,508,Africa,0
33.8,-15.4,Mozambique,508,Africa,0
33.8,-15,Mozambique,508,Africa,0
33.8,-14.6,Mozambique,508,Africa,0
33.8,-14.2,Malawi,454,Africa,0
33.8,-13.8,Malawi,454,Africa,0
33.8,-13.4,Malawi,454,Africa,0
33.8,-13,Malawi,454,Africa,0
33.8,-12.6,Malawi,454,Africa,0
33.8,-12.2,Malawi,454,Africa,0
33.8,-11.8,Malawi,454,Africa,0
33.8,-11.4,Malawi,454,Africa,0
33.8,-11,Malawi,454,Africa,0
33.8,-10.6,Malawi,454,Africa,0
33.8,-10.2,Malawi,454,Africa,0
33.8,-9.80000000000001,Malawi,454,Africa,5
33.8,-9.40000000000001,Tanzania,834,Africa,7
33.8,-9.00000000000001,Tanzania,834,Africa,1
33.8,-8.60000000000001,Tanzania,834,Africa,4
33.8,-8.20000000000001,Tanzania,834,Africa,0
33.8,-4.20000000000001,Tanzania,834,Africa,0
33.8,-3.80000000000001,Tanzania,834,Africa,0
33.8,-3.40000000000001,Tanzania,834,Africa,0
33.8,-3.00000000000001,Tanzania,834,Africa,1
33.8,-2.60000000000001,Tanzania,834,Africa,0
33.8,-2.20000000000001,Tanzania,834,Africa,0
33.8,-1.80000000000001,Tanzania,834,Africa,0
33.8,0.199999999999995,Uganda,800,Africa,0
33.8,0.599999999999995,Uganda,800,Africa,1
33.8,0.999999999999995,Uganda,800,Africa,0
33.8,1.8,Uganda,800,Africa,0
33.8,3,Uganda,800,Africa,0
33.8,3.4,Uganda,800,Africa,0
33.8,8.2,Ethiopia,231,Africa,0
33.8,12.2,Sudan,729,Africa,0
33.8,12.6,Sudan,729,Africa,2
33.8,13,Sudan,729,Africa,6
33.8,13.4,Sudan,729,Africa,9
33.8,13.8,Sudan,729,Africa,10
33.8,14.2,Sudan,729,Africa,10
33.8,14.6,Sudan,729,Africa,9
33.8,15.4,Sudan,729,Africa,0
33.8,16.6,Sudan,729,Africa,3
33.8,17.4,Sudan,729,Africa,9
33.8,17.8,Sudan,729,Africa,8
33.8,18.2,Sudan,729,Africa,8
33.8,18.6,Sudan,729,Africa,0
33.8,29.8,Egypt,818,Africa,1
33.8,30.2,Egypt,818,Africa,1
33.8,31,Egypt,818,Africa,6
33.8,35,Cyprus,196,Asia,8
33.8,35.4,Cyprus,196,Asia,2
33.8,36.6,Turkey,792,Asia,10
33.8,37,Turkey,792,Asia,1
33.8,37.4,Turkey,792,Asia,10
33.8,37.8,Turkey,792,Asia,7
33.8,38.2,Turkey,792,Asia,10
33.8,38.6,Turkey,792,Asia,10
33.8,39,Turkey,792,Asia,6
33.8,39.4,Turkey,792,Asia,8
33.8,39.8,Turkey,792,Asia,9
33.8,40.2,Turkey,792,Asia,10
33.8,40.6,Turkey,792,Asia,8
33.8,41,Turkey,792,Asia,5
33.8,41.4,Turkey,792,Asia,9
33.8,41.8,Turkey,792,Asia,0
33.8,44.6,Russia,643,Europe,7
33.8,45,Russia,643,Europe,8
33.8,45.4,Russia,643,Europe,9
33.8,45.8,Russia,643,Europe,10
33.8,46.2,Russia,643,Europe,10
33.8,46.6,Ukraine,804,Europe,10
33.8,47,Ukraine,804,Europe,7
33.8,47.4,Ukraine,804,Europe,5
33.8,47.8,Ukraine,804,Europe,9
33.8,48.2,Ukraine,804,Europe,8
33.8,48.6,Ukraine,804,Europe,0
33.8,49,Ukraine,804,Europe,3
33.8,49.4,Ukraine,804,Europe,1
33.8,49.8,Ukraine,804,Europe,0
33.8,50.2,Ukraine,804,Europe,3
33.8,50.6,Ukraine,804,Europe,0
33.8,51.4,Ukraine,804,Europe,3
33.8,51.8,Ukraine,804,Europe,1
33.8,52.2,Ukraine,804,Europe,0
33.8,52.6,Russia,643,Europe,1
33.8,53,Russia,643,Europe,1
33.8,53.4,Russia,643,Europe,1
33.8,53.8,Russia,643,Europe,0
33.8,54.2,Russia,643,Europe,0
33.8,54.6,Russia,643,Europe,0
33.8,55,Russia,643,Europe,0
33.8,55.4,Russia,643,Europe,0
33.8,55.8,Russia,643,Europe,0
33.8,56.2,Russia,643,Europe,0
33.8,56.6,Russia,643,Europe,0
33.8,57,Russia,643,Europe,0
33.8,57.4,Russia,643,Europe,0
33.8,58.2,Russia,643,Europe,0
33.8,58.6,Russia,643,Europe,0
33.8,59,Russia,643,Europe,0
33.8,59.4,Russia,643,Europe,0
34.2,-24.6,Mozambique,508,Africa,1
34.2,-24.2,Mozambique,508,Africa,0
34.2,-23.8,Mozambique,508,Africa,0
34.2,-23.4,Mozambique,508,Africa,0
34.2,-23,Mozambique,508,Africa,0
34.2,-22.6,Mozambique,508,Africa,0
34.2,-22.2,Mozambique,508,Africa,0
34.2,-21.8,Mozambique,508,Africa,0
34.2,-21.4,Mozambique,508,Africa,0
34.2,-20.6,Mozambique,508,Africa,0
34.2,-20.2,Mozambique,508,Africa,0
34.2,-19.8,Mozambique,508,Africa,1
34.2,-19.4,Mozambique,508,Africa,0
34.2,-19,Mozambique,508,Africa,0
34.2,-18.6,Mozambique,508,Africa,0
34.2,-18.2,Mozambique,508,Africa,0
34.2,-17.4,Mozambique,508,Africa,0
34.2,-17,Mozambique,508,Africa,0
34.2,-16.6,Mozambique,508,Africa,0
34.2,-16.2,Mozambique,508,Africa,0
34.2,-15.8,Mozambique,508,Africa,0
34.2,-15.4,Mozambique,508,Africa,0
34.2,-14.6,Mozambique,508,Africa,0
34.2,-14.2,Malawi,454,Africa,0
34.2,-13.8,Malawi,454,Africa,0
34.2,-13.4,Malawi,454,Africa,0
34.2,-13,Malawi,454,Africa,0
34.2,-12.6,Malawi,454,Africa,7
34.2,-12.2,Malawi,454,Africa,1
34.2,-11.8,Malawi,454,Africa,7
34.2,-11.4,Malawi,454,Africa,2
34.2,-11,Malawi,454,Africa,0
34.2,-10.6,Malawi,454,Africa,0
34.2,-10.2,Malawi,454,Africa,0
34.2,-9.80000000000001,Malawi,454,Africa,0
34.2,-9.40000000000001,Tanzania,834,Africa,0
34.2,-9.00000000000001,Tanzania,834,Africa,0
34.2,-8.60000000000001,Tanzania,834,Africa,8
34.2,-8.20000000000001,Tanzania,834,Africa,0
34.2,-4.60000000000001,Tanzania,834,Africa,0
34.2,-4.20000000000001,Tanzania,834,Africa,0
34.2,-3.80000000000001,Tanzania,834,Africa,0
34.2,-3.40000000000001,Tanzania,834,Africa,0
34.2,-3.00000000000001,Tanzania,834,Africa,0
34.2,-2.60000000000001,Tanzania,834,Africa,0
34.2,-2.20000000000001,Tanzania,834,Africa,0
34.2,-1.40000000000001,Tanzania,834,Africa,0
34.2,-1.00000000000001,Kenya,404,Africa,0
34.2,-0.600000000000005,Kenya,404,Africa,0
34.2,-0.200000000000005,Kenya,404,Africa,0
34.2,0.199999999999995,Kenya,404,Africa,1
34.2,0.599999999999995,Kenya,404,Africa,0
34.2,0.999999999999995,Uganda,800,Africa,1
34.2,2.6,Uganda,800,Africa,0
34.2,3,Uganda,800,Africa,0
34.2,3.8,Kenya,404,Africa,1
34.2,8.2,Ethiopia,231,Africa,0
34.2,11.4,Sudan,729,Africa,0
34.2,11.8,Sudan,729,Africa,7
34.2,12.2,Sudan,729,Africa,1
34.2,12.6,Sudan,729,Africa,7
34.2,13,Sudan,729,Africa,3
34.2,13.4,Sudan,729,Africa,6
34.2,13.8,Sudan,729,Africa,10
34.2,14.2,Sudan,729,Africa,10
34.2,14.6,Sudan,729,Africa,0
34.2,15,Sudan,729,Africa,0
34.2,15.4,Sudan,729,Africa,0
34.2,17.4,Sudan,729,Africa,1
34.2,17.8,Sudan,729,Africa,0
34.2,29.8,Egypt,818,Africa,0
34.2,30.2,Egypt,818,Africa,6
34.2,30.6,Egypt,818,Africa,3
34.2,31,Egypt,818,Africa,8
34.2,36.6,Turkey,792,Asia,10
34.2,37,Turkey,792,Asia,2
34.2,37.4,Turkey,792,Asia,6
34.2,37.8,Turkey,792,Asia,10
34.2,38.2,Turkey,792,Asia,9
34.2,38.6,Turkey,792,Asia,7
34.2,39,Turkey,792,Asia,6
34.2,39.4,Turkey,792,Asia,7
34.2,39.8,Turkey,792,Asia,8
34.2,40.2,Turkey,792,Asia,9
34.2,40.6,Turkey,792,Asia,9
34.2,41,Turkey,792,Asia,10
34.2,41.4,Turkey,792,Asia,10
34.2,41.8,Turkey,792,Asia,5
34.2,44.6,Russia,643,Europe,0
34.2,45,Russia,643,Europe,5
34.2,45.4,Russia,643,Europe,9
34.2,45.8,Russia,643,Europe,10
34.2,46.2,Ukraine,804,Europe,10
34.2,46.6,Ukraine,804,Europe,10
34.2,47,Ukraine,804,Europe,3
34.2,47.4,Ukraine,804,Europe,4
34.2,47.8,Ukraine,804,Europe,9
34.2,48.2,Ukraine,804,Europe,8
34.2,48.6,Ukraine,804,Europe,2
34.2,49,Ukraine,804,Europe,1
34.2,49.4,Ukraine,804,Europe,2
34.2,49.8,Ukraine,804,Europe,3
34.2,50.2,Ukraine,804,Europe,0
34.2,50.6,Ukraine,804,Europe,0
34.2,51,Ukraine,804,Europe,0
34.2,51.4,Ukraine,804,Europe,3
34.2,51.8,Ukraine,804,Europe,0
34.2,52.2,Russia,643,Europe,0
34.2,52.6,Russia,643,Europe,1
34.2,53,Russia,643,Europe,1
34.2,53.4,Russia,643,Europe,1
34.2,53.8,Russia,643,Europe,0
34.2,54.2,Russia,643,Europe,0
34.2,54.6,Russia,643,Europe,0
34.2,55,Russia,643,Europe,0
34.2,55.4,Russia,643,Europe,0
34.2,55.8,Russia,643,Europe,0
34.2,56.2,Russia,643,Europe,0
34.2,56.6,Russia,643,Europe,0
34.2,57,Russia,643,Europe,0
34.2,57.4,Russia,643,Europe,0
34.2,57.8,Russia,643,Europe,0
34.2,58.2,Russia,643,Europe,0
34.2,58.6,Russia,643,Europe,0
34.2,59,Russia,643,Europe,0
34.2,59.4,Russia,643,Europe,0
34.2,61.8,Russia,643,Europe,0
34.6,-24.6,Mozambique,508,Africa,0
34.6,-24.2,Mozambique,508,Africa,0
34.6,-23.8,Mozambique,508,Africa,0
34.6,-23.4,Mozambique,508,Africa,0
34.6,-23,Mozambique,508,Africa,0
34.6,-22.6,Mozambique,508,Africa,0
34.6,-22.2,Mozambique,508,Africa,0
34.6,-21.4,Mozambique,508,Africa,0
34.6,-21,Mozambique,508,Africa,0
34.6,-20.6,Mozambique,508,Africa,0
34.6,-20.2,Mozambique,508,Africa,0
34.6,-19.8,Mozambique,508,Africa,6
34.6,-19.4,Mozambique,508,Africa,6
34.6,-19,Mozambique,508,Africa,0
34.6,-18.6,Mozambique,508,Africa,0
34.6,-18.2,Mozambique,508,Africa,0
34.6,-17.4,Mozambique,508,Africa,0
34.6,-17,Mozambique,508,Africa,0
34.6,-16.6,Mozambique,508,Africa,0
34.6,-16.2,Malawi,454,Africa,6
34.6,-15.8,Malawi,454,Africa,0
34.6,-15.4,Malawi,454,Africa,0
34.6,-15,Malawi,454,Africa,0
34.6,-14.6,Malawi,454,Africa,0
34.6,-14.2,Malawi,454,Africa,0
34.6,-13.8,Malawi,454,Africa,0
34.6,-12.2,Mozambique,508,Africa,0
34.6,-11.4,Malawi,454,Africa,0
34.6,-11,Malawi,454,Africa,0
34.6,-10.6,Malawi,454,Africa,0
34.6,-10.2,Tanzania,834,Africa,0
34.6,-9.80000000000001,Tanzania,834,Africa,1
34.6,-9.40000000000001,Tanzania,834,Africa,0
34.6,-9.00000000000001,Tanzania,834,Africa,0
34.6,-8.60000000000001,Tanzania,834,Africa,7
34.6,-8.20000000000001,Tanzania,834,Africa,1
34.6,-5.80000000000001,Tanzania,834,Africa,0
34.6,-4.60000000000001,Tanzania,834,Africa,0
34.6,-4.20000000000001,Tanzania,834,Africa,0
34.6,-3.80000000000001,Tanzania,834,Africa,0
34.6,-3.40000000000001,Tanzania,834,Africa,0
34.6,-3.00000000000001,Tanzania,834,Africa,0
34.6,-1.40000000000001,Tanzania,834,Africa,0
34.6,-1.00000000000001,Kenya,404,Africa,0
34.6,-0.600000000000005,Kenya,404,Africa,0
34.6,-0.200000000000005,Kenya,404,Africa,0
34.6,0.199999999999995,Kenya,404,Africa,0
34.6,0.599999999999995,Kenya,404,Africa,0
34.6,0.999999999999995,Kenya,404,Africa,0
34.6,1.4,Uganda,800,Africa,0
34.6,1.8,Uganda,800,Africa,0
34.6,2.2,Uganda,800,Africa,0
34.6,2.6,Uganda,800,Africa,0
34.6,3,Kenya,404,Africa,0
34.6,7.8,Ethiopia,231,Africa,0
34.6,8.2,Ethiopia,231,Africa,0
34.6,8.6,Ethiopia,231,Africa,0
34.6,9,Ethiopia,231,Africa,0
34.6,9.8,Ethiopia,231,Africa,0
34.6,10.2,Ethiopia,231,Africa,1
34.6,11.4,Sudan,729,Africa,0
34.6,11.8,Sudan,729,Africa,0
34.6,12.2,Sudan,729,Africa,0
34.6,13.4,Sudan,729,Africa,0
34.6,13.8,Sudan,729,Africa,0
34.6,14.2,Sudan,729,Africa,0
34.6,14.6,Sudan,729,Africa,0
34.6,15,Sudan,729,Africa,0
34.6,15.4,Sudan,729,Africa,0
34.6,17,Sudan,729,Africa,0
34.6,17.4,Sudan,729,Africa,2
34.6,29,Egypt,818,Africa,0
34.6,31,Israel,376,Asia,0
34.6,31.4,Israel,376,Asia,10
34.6,37,Turkey,792,Asia,10
34.6,37.4,Turkey,792,Asia,3
34.6,37.8,Turkey,792,Asia,9
34.6,38.2,Turkey,792,Asia,10
34.6,38.6,Turkey,792,Asia,8
34.6,39,Turkey,792,Asia,7
34.6,39.4,Turkey,792,Asia,8
34.6,39.8,Turkey,792,Asia,8
34.6,40.2,Turkey,792,Asia,7
34.6,40.6,Turkey,792,Asia,9
34.6,41,Turkey,792,Asia,7
34.6,41.4,Turkey,792,Asia,9
34.6,41.8,Turkey,792,Asia,2
34.6,45,Russia,643,Europe,1
34.6,45.4,Russia,643,Europe,10
34.6,45.8,Russia,643,Europe,9
34.6,46.2,Ukraine,804,Europe,7
34.6,46.6,Ukraine,804,Europe,10
34.6,47,Ukraine,804,Europe,9
34.6,47.4,Ukraine,804,Europe,10
34.6,47.8,Ukraine,804,Europe,8
34.6,48.2,Ukraine,804,Europe,4
34.6,48.6,Ukraine,804,Europe,10
34.6,49,Ukraine,804,Europe,9
34.6,49.4,Ukraine,804,Europe,5
34.6,49.8,Ukraine,804,Europe,4
34.6,50.6,Ukraine,804,Europe,1
34.6,51,Ukraine,804,Europe,0
34.6,51.4,Russia,643,Europe,1
34.6,51.8,Russia,643,Europe,0
34.6,52.2,Russia,643,Europe,0
34.6,52.6,Russia,643,Europe,1
34.6,53,Russia,643,Europe,0
34.6,53.4,Russia,643,Europe,1
34.6,53.8,Russia,643,Europe,0
34.6,54.2,Russia,643,Europe,0
34.6,54.6,Russia,643,Europe,0
34.6,55,Russia,643,Europe,0
34.6,55.4,Russia,643,Europe,0
34.6,55.8,Russia,643,Europe,1
34.6,56.2,Russia,643,Europe,0
34.6,56.6,Russia,643,Europe,0
34.6,57,Russia,643,Europe,0
34.6,57.4,Russia,643,Europe,0
34.6,57.8,Russia,643,Europe,0
34.6,58.2,Russia,643,Europe,0
34.6,58.6,Russia,643,Europe,0
34.6,59,Russia,643,Europe,0
34.6,59.4,Russia,643,Europe,0
34.6,60.6,Russia,643,Europe,0
35,-24.6,Mozambique,508,Africa,0
35,-24.2,Mozambique,508,Africa,0
35,-23.8,Mozambique,508,Africa,0
35,-23.4,Mozambique,508,Africa,0
35,-23,Mozambique,508,Africa,0
35,-22.6,Mozambique,508,Africa,0
35,-22.2,Mozambique,508,Africa,0
35,-21.8,Mozambique,508,Africa,0
35,-21.4,Mozambique,508,Africa,0
35,-21,Mozambique,508,Africa,0
35,-19.4,Mozambique,508,Africa,1
35,-19,Mozambique,508,Africa,1
35,-18.6,Mozambique,508,Africa,0
35,-18.2,Mozambique,508,Africa,0
35,-17.8,Mozambique,508,Africa,0
35,-17.4,Mozambique,508,Africa,0
35,-17,Mozambique,508,Africa,0
35,-16.6,Malawi,454,Africa,0
35,-16.2,Malawi,454,Africa,9
35,-15.8,Malawi,454,Africa,1
35,-15.4,Malawi,454,Africa,0
35,-15,Malawi,454,Africa,0
35,-14.6,Malawi,454,Africa,0
35,-14.2,Malawi,454,Africa,0
35,-13.8,Malawi,454,Africa,0
35,-13.4,Mozambique,508,Africa,0
35,-12.6,Mozambique,508,Africa,0
35,-11.8,Mozambique,508,Africa,0
35,-11.4,Tanzania,834,Africa,0
35,-11,Tanzania,834,Africa,0
35,-10.6,Tanzania,834,Africa,0
35,-10.2,Tanzania,834,Africa,0
35,-9.80000000000001,Tanzania,834,Africa,0
35,-9.40000000000001,Tanzania,834,Africa,0
35,-9.00000000000001,Tanzania,834,Africa,0
35,-8.60000000000001,Tanzania,834,Africa,1
35,-8.20000000000001,Tanzania,834,Africa,0
35,-7.80000000000001,Tanzania,834,Africa,0
35,-6.20000000000001,Tanzania,834,Africa,0
35,-4.20000000000001,Tanzania,834,Africa,0
35,-1.00000000000001,Kenya,404,Africa,0
35,-0.600000000000005,Kenya,404,Africa,0
35,-0.200000000000005,Kenya,404,Africa,6
35,0.199999999999995,Kenya,404,Africa,0
35,0.599999999999995,Kenya,404,Africa,0
35,0.999999999999995,Kenya,404,Africa,0
35,1.4,Kenya,404,Africa,1
35,1.8,Kenya,404,Africa,0
35,2.2,Kenya,404,Africa,0
35,2.6,Kenya,404,Africa,0
35,9,Ethiopia,231,Africa,0
35,9.8,Ethiopia,231,Africa,0
35,13,Sudan,729,Africa,0
35,13.4,Sudan,729,Africa,0
35,13.8,Sudan,729,Africa,3
35,14.2,Sudan,729,Africa,1
35,14.6,Sudan,729,Africa,1
35,15,Sudan,729,Africa,0
35,15.4,Sudan,729,Africa,1
35,15.8,Sudan,729,Africa,0
35,17,Sudan,729,Africa,0
35,29.4,Jordan,400,Asia,1
35,29.8,Israel,376,Asia,1
35,30.6,Israel,376,Asia,0
35,31.4,Palestinian Territories,275,Asia,7
35,31.8,Israel,376,Asia,10
35,32.2,Palestinian Territories,275,Asia,10
35,32.6,Israel,376,Asia,10
35,37,Turkey,792,Asia,10
35,37.4,Turkey,792,Asia,2
35,37.8,Turkey,792,Asia,8
35,38.2,Turkey,792,Asia,10
35,38.6,Turkey,792,Asia,9
35,39,Turkey,792,Asia,7
35,39.4,Turkey,792,Asia,7
35,39.8,Turkey,792,Asia,7
35,40.2,Turkey,792,Asia,7
35,40.6,Turkey,792,Asia,8
35,41,Turkey,792,Asia,6
35,41.4,Turkey,792,Asia,10
35,41.8,Turkey,792,Asia,6
35,45,Russia,643,Europe,4
35,45.4,Russia,643,Europe,9
35,46.6,Ukraine,804,Europe,10
35,47,Ukraine,804,Europe,9
35,47.4,Ukraine,804,Europe,9
35,47.8,Ukraine,804,Europe,9
35,48.2,Ukraine,804,Europe,9
35,48.6,Ukraine,804,Europe,10
35,49,Ukraine,804,Europe,5
35,49.4,Ukraine,804,Europe,4
35,49.8,Ukraine,804,Europe,1
35,50.2,Ukraine,804,Europe,0
35,50.6,Ukraine,804,Europe,0
35,51.4,Russia,643,Europe,0
35,51.8,Russia,643,Europe,1
35,52.2,Russia,643,Europe,1
35,52.6,Russia,643,Europe,1
35,53,Russia,643,Europe,1
35,53.4,Russia,643,Europe,0
35,53.8,Russia,643,Europe,0
35,54.2,Russia,643,Europe,0
35,54.6,Russia,643,Europe,0
35,55,Russia,643,Europe,0
35,55.4,Russia,643,Europe,0
35,55.8,Russia,643,Europe,0
35,56.2,Russia,643,Europe,0
35,56.6,Russia,643,Europe,0
35,57,Russia,643,Europe,0
35,57.4,Russia,643,Europe,0
35,57.8,Russia,643,Europe,0
35,58.2,Russia,643,Europe,0
35,58.6,Russia,643,Europe,0
35,59,Russia,643,Europe,0
35,59.4,Russia,643,Europe,0
35,61,Russia,643,Europe,0
35.4,-24.2,Mozambique,508,Africa,1
35.4,-23.4,Mozambique,508,Africa,0
35.4,-23,Mozambique,508,Africa,0
35.4,-22.6,Mozambique,508,Africa,0
35.4,-19.4,Mozambique,508,Africa,1
35.4,-18.6,Mozambique,508,Africa,0
35.4,-17.8,Mozambique,508,Africa,0
35.4,-17.4,Mozambique,508,Africa,0
35.4,-16.6,Mozambique,508,Africa,0
35.4,-16.2,Mozambique,508,Africa,6
35.4,-15.8,Malawi,454,Africa,0
35.4,-15.4,Malawi,454,Africa,0
35.4,-15,Malawi,454,Africa,0
35.4,-14.6,Malawi,454,Africa,0
35.4,-14.2,Malawi,454,Africa,0
35.4,-13.8,Mozambique,508,Africa,0
35.4,-13.4,Mozambique,508,Africa,0
35.4,-13,Mozambique,508,Africa,0
35.4,-12.6,Mozambique,508,Africa,0
35.4,-11,Tanzania,834,Africa,0
35.4,-10.6,Tanzania,834,Africa,0
35.4,-10.2,Tanzania,834,Africa,0
35.4,-9.80000000000001,Tanzania,834,Africa,1
35.4,-9.40000000000001,Tanzania,834,Africa,0
35.4,-9.00000000000001,Tanzania,834,Africa,1
35.4,-8.60000000000001,Tanzania,834,Africa,1
35.4,-8.20000000000001,Tanzania,834,Africa,2
35.4,-7.80000000000001,Tanzania,834,Africa,5
35.4,-7.40000000000001,Tanzania,834,Africa,0
35.4,-6.20000000000001,Tanzania,834,Africa,0
35.4,-4.60000000000001,Tanzania,834,Africa,0
35.4,-4.20000000000001,Tanzania,834,Africa,0
35.4,-3.80000000000001,Tanzania,834,Africa,0
35.4,-3.40000000000001,Tanzania,834,Africa,0
35.4,-1.00000000000001,Kenya,404,Africa,0
35.4,-0.600000000000005,Kenya,404,Africa,0
35.4,-0.200000000000005,Kenya,404,Africa,5
35.4,0.199999999999995,Kenya,404,Africa,1
35.4,0.599999999999995,Kenya,404,Africa,0
35.4,0.999999999999995,Kenya,404,Africa,0
35.4,1.4,Kenya,404,Africa,1
35.4,1.8,Kenya,404,Africa,2
35.4,2.2,Kenya,404,Africa,4
35.4,2.6,Kenya,404,Africa,3
35.4,3,Kenya,404,Africa,1
35.4,7.8,Ethiopia,231,Africa,0
35.4,9,Ethiopia,231,Africa,0
35.4,9.8,Ethiopia,231,Africa,0
35.4,12.6,Sudan,729,Africa,0
35.4,13,Sudan,729,Africa,0
35.4,13.4,Sudan,729,Africa,0
35.4,13.8,Sudan,729,Africa,0
35.4,14.2,Sudan,729,Africa,1
35.4,14.6,Sudan,729,Africa,1
35.4,15,Sudan,729,Africa,3
35.4,15.4,Sudan,729,Africa,10
35.4,15.8,Sudan,729,Africa,10
35.4,29.4,Jordan,400,Asia,0
35.4,29.8,Jordan,400,Asia,2
35.4,30.6,Jordan,400,Asia,6
35.4,31,Jordan,400,Asia,5
35.4,31.4,Israel,376,Asia,1
35.4,31.8,Palestinian Territories,275,Asia,8
35.4,32.2,Palestinian Territories,275,Asia,9
35.4,32.6,Israel,376,Asia,10
35.4,33,Israel,376,Asia,10
35.4,33.4,Lebanon,422,Asia,9
35.4,36.6,Turkey,792,Asia,10
35.4,37,Turkey,792,Asia,10
35.4,37.4,Turkey,792,Asia,6
